DateTime,PlayerName,EpisodeId,Duration,Drag,AverageDistanceToCenter,Supervisor,ModelName,ResetPlatformToIdentity,FocusActivePlatform,Autonomous,AgentChoice,Aborted
27.06.2023 09:56:13,12122083,7,28.5404625,0.650000155,2.92491364,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:00:27,12122083,1,5.079996,0.75000006,3.67349625,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:00:27,12122083,2,17.3402061,0.7000001,3.4710412,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:00:27,12122083,3,21.1002922,0.675000131,4.059341,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:00:27,12122083,4,57.0611153,0.5000003,3.13094378,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:00:27,12122083,5,6.299995,0.75000006,3.64733768,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,2,8.039994,0.75000006,3.00134325,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,3,9.780034,0.7250001,3.65181112,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,4,6.73999453,0.75000006,3.312442,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,5,8.28,0.75000006,3.67112947,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,6,7.439994,0.75000006,3.18129826,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,7,5.999995,0.75000006,3.3428154,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:04:06,12122083,8,7.119994,0.75000006,3.8373673,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,2,13.4001169,0.7250001,3.80709958,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,4,9.16002,0.75000006,2.96105981,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,5,8.480004,0.75000006,3.26910663,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,6,18.6402359,0.7000001,3.5392952,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,7,7.8199935,0.75000006,3.39900565,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
